,Unnamed: 0,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability,posterior,prior
1031,515,516,CH,274,3,1.99,2.09,0.0,0.4,0,0,0.978889,1.69,1.99,-0.3,No,0.191388,0.0,0.1,3,CH,0.9663,515,1,1,0.9663,1.034875297526648,-0.6408339794933581,0.9913384202928439,0.9698
1032,516,517,CH,276,3,2.09,2.09,0.2,0.4,0,0,0.983112,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,CH,0.9743,516,1,1,0.9743,1.0263779123473262,-0.648795839490197,0.992378990731205,0.9716
1033,1586,517,CH,276,3,2.09,2.09,0.2,0.4,0,0,0.983112,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,CH,0.9743,516,0,0,0.0256999999999999,38.91050583657596,2.1077015399438213,0.007621009268795054,0.02839999999999998
1034,517,518,CH,278,3,2.09,2.09,0.2,0.0,0,0,0.986489,2.09,1.89,0.2,No,0.0,0.095694,0.0,3,CH,0.9857,517,1,1,0.9857,1.0145074566298062,-0.6597034318475958,0.9955375253549695,0.9856
1035,1587,518,CH,278,3,2.09,2.09,0.2,0.0,0,0,0.986489,2.09,1.89,0.2,No,0.0,0.095694,0.0,3,CH,0.9857,517,0,0,0.0142999999999999,69.93006993007003,2.4391994683435416,0.0044624746450304675,0.014399999999999968
1036,518,519,CH,231,2,1.69,1.69,0.3,0.0,1,0,0.5,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,CH,0.6734,518,1,1,0.6734,1.485001485001485,-0.2724723214160935,0.9369822485207101,0.6784
1037,1588,519,CH,231,2,1.69,1.69,0.3,0.0,1,0,0.5,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,CH,0.6734,518,0,0,0.3266,3.061849357011635,0.3637212632771281,0.0630177514792899,0.3216
1038,519,520,CH,257,2,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9025,519,1,1,0.9025,1.10803324099723,-0.5699499773536497,0.9731588287488908,0.8988
1039,1589,520,CH,257,2,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9025,519,0,0,0.0975,10.256410256410254,1.2646497171838318,0.026841171251109186,0.10119999999999996
1040,520,521,CH,259,2,1.86,2.18,0.0,0.4,0,1,0.68,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.8144,520,1,1,0.8144,1.2278978388998034,-0.4621624394279512,0.9607650809220206,0.817
1041,1590,521,CH,259,2,1.86,2.18,0.0,0.4,0,1,0.68,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.8144,520,0,0,0.1856,5.387931034482759,0.8025081053618822,0.03923491907797938,0.18300000000000005
1042,521,522,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.744,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.7005,521,0,1,0.2995,3.33889816360601,0.4329143502957653,0.8500687757909215,0.2926
1043,1591,522,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.744,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.7005,521,1,0,0.7005,1.4275517487508922,-0.3118368743119182,0.14993122420907845,0.7074
1044,522,523,MM,241,1,1.86,1.99,0.0,0.3,0,1,0.5,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,MM,0.8364,522,0,1,0.1635999999999999,6.112469437652813,0.8947725069891135,0.8077403245942572,0.1642
1045,1592,523,MM,241,1,1.86,1.99,0.0,0.3,0,1,0.5,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,CH,0.8364,522,1,0,0.8364,1.1956001912960306,-0.4915182280241195,0.19225967540574285,0.8358
1046,523,524,MM,277,7,1.99,2.13,0.5,0.0,0,1,0.4,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.6857,523,1,0,0.6857,1.458363715910748,-0.2915949387848668,0.13355048859934854,0.6888
1047,1593,524,MM,277,7,1.99,2.13,0.5,0.0,0,1,0.4,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.6857,523,0,1,0.3143,3.181673560292713,0.3928331017464191,0.8664495114006514,0.31120000000000003
1048,524,525,MM,262,1,1.76,1.99,0.0,0.4,0,1,0.5,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,MM,0.8191,524,0,1,0.1808999999999999,5.527915975677171,0.82237269104041,0.8049605411499436,0.1758
1049,1594,525,MM,262,1,1.76,1.99,0.0,0.4,0,1,0.5,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,CH,0.8191,524,1,0,0.8191,1.2208521548040532,-0.468289324089021,0.19503945885005636,0.8242
1050,1595,526,MM,263,1,1.76,1.99,0.0,0.4,0,1,0.4,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,CH,0.8976,525,1,0,0.8976,1.1140819964349378,-0.5639763094577511,0.23119266055045873,0.8936
1051,525,526,MM,263,1,1.76,1.99,0.0,0.4,0,1,0.4,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,MM,0.8976,525,0,1,0.1024,9.765624999999996,1.2309039606236043,0.7688073394495413,0.10640000000000005
1052,1596,527,CH,242,3,1.99,2.23,0.0,0.0,0,0,0.6,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.8442,526,0,0,0.1558,6.418485237483952,0.9308109560923632,0.040566037735849055,0.1578
1053,526,527,CH,242,3,1.99,2.23,0.0,0.0,0,0,0.6,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.8442,526,1,1,0.8442,1.1845534233593935,-0.5020101804152992,0.9594339622641509,0.8422000000000001
1054,1597,528,CH,247,2,1.89,2.09,0.0,0.0,0,0,0.68,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.9136,527,0,0,0.0864,11.574074074074067,1.3463147424137547,0.019436558200480455,0.0824
1055,527,528,CH,247,2,1.89,2.09,0.0,0.0,0,0,0.68,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.9136,527,1,1,0.9136,1.094570928196147,-0.5838283544571918,0.9805634417995196,0.9176
1056,528,529,CH,250,2,1.89,2.09,0.0,0.0,0,0,0.744,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.947,528,1,1,0.947,1.0559662090813096,-0.6214593329630258,0.9843419382141346,0.945
1057,1598,529,CH,250,2,1.89,2.09,0.0,0.0,0,0,0.744,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.947,528,0,0,0.053,18.86792452830187,1.6667983190611064,0.015658061785865374,0.05500000000000005
1058,529,530,CH,236,7,1.75,1.99,0.0,0.4,0,0,0.6,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7565,529,1,1,0.7565,1.3218770654329148,-0.3884718255066453,0.9455602536997886,0.7572
1059,1599,530,CH,236,7,1.75,1.99,0.0,0.4,0,0,0.6,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7565,529,0,0,0.2435,4.106776180698152,0.5949110189957076,0.05443974630021142,0.24280000000000002
1060,1600,531,MM,236,2,1.75,1.99,0.0,0.0,0,0,0.68,1.99,1.75,0.24,No,0.0,0.0,0.24,2,CH,0.8638,530,0,1,0.1362,7.342143906020559,1.029430059421251,0.7952871870397643,0.1348
1061,530,531,MM,236,2,1.75,1.99,0.0,0.0,0,0,0.68,1.99,1.75,0.24,No,0.0,0.0,0.24,2,CH,0.8638,530,1,0,0.8638,1.157675387821255,-0.5242397441867908,0.2047128129602357,0.8652
1062,531,532,CH,237,7,1.75,1.99,0.0,0.4,0,0,0.544,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7825,531,1,1,0.7825,1.2779552715654952,-0.4217996589278499,0.9519058582757739,0.7808
1063,1601,532,CH,237,7,1.75,1.99,0.0,0.4,0,0,0.544,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7825,531,0,0,0.2175,4.597701149425287,0.6830135449935771,0.0480941417242261,0.21919999999999995
1064,532,533,CH,238,4,1.79,2.09,0.0,0.0,0,0,0.6352,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9177,532,1,1,0.9177,1.0896807235480004,-0.5889967879045591,0.9797694148357624,0.9208
1065,1602,533,CH,238,4,1.79,2.09,0.0,0.0,0,0,0.6352,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9177,532,0,0,0.0823,12.150668286755764,1.378212431856302,0.02023058516423759,0.07920000000000005
1066,1603,534,CH,239,2,1.75,1.99,0.0,0.3,0,1,0.70816,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,CH,0.8467,533,0,0,0.1533,6.523157208088716,0.9428747005331686,0.038777908343125736,0.1528
1067,533,534,CH,239,2,1.75,1.99,0.0,0.3,0,1,0.70816,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,CH,0.8467,533,1,1,0.8467,1.1810558639423645,-0.5049597360661253,0.9612220916568742,0.8472
1068,534,535,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.766528,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9766,534,1,1,0.9766,1.0239606799098917,-0.6510255611033259,0.9932056825200741,0.9744
1069,1604,535,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.766528,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9766,534,0,0,0.0233999999999999,42.735042735042775,2.163456730535167,0.006794317479925871,0.025599999999999956
1070,535,536,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.813222,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9909,535,1,1,0.9909,1.0091835704914724,-0.664368495433322,0.9967670236411397,0.99
1071,1605,536,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.813222,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9909,535,0,0,0.0090999999999999,109.89010989010993,2.6783771245925965,0.003232976358860329,0.010000000000000009
1072,1606,537,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.850578,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9938,536,0,0,0.0061999999999999,161.2903225806456,2.873185450162001,0.0020132876988121604,0.0066
1073,536,537,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.850578,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9938,536,1,1,0.9938,1.0062386798148522,-0.6666988757979099,0.9979867123011879,0.9934
1074,1607,538,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.880462,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.8645,537,0,0,0.1354999999999999,7.38007380073801,1.0332837610688612,0.033201764569305785,0.1368
1075,537,538,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.880462,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.8645,537,1,1,0.8645,1.156737998843262,-0.5250150529115379,0.9667982354306942,0.8632
1076,1608,539,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.32,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.5903,538,0,0,0.4096999999999999,2.44081034903588,0.1754582453713483,0.09176470588235294,0.4114
1077,538,539,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.32,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.5903,538,1,1,0.5903,1.694053870913095,-0.1474765864148079,0.908235294117647,0.5886
1078,1609,540,MM,274,7,1.86,2.13,0.47,0.54,1,0,0.5,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.7535,539,0,1,0.2465,4.056795131845841,0.5861511778175206,0.854587869362364,0.259
1079,539,540,MM,274,7,1.86,2.13,0.47,0.54,1,0,0.5,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.7535,539,1,0,0.7535,1.3271400132714002,-0.3840268806611608,0.14541213063763603,0.741
1080,1610,541,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.4,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.5915,540,0,0,0.4085,2.4479804161566707,0.1778481026319706,0.07920458375463431,0.4042
1081,540,541,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.4,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.5915,540,1,1,0.5915,1.69061707523246,-0.1493976845310909,0.9207954162453656,0.5958
1082,1611,542,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8851,541,0,0,0.1149,8.703220191470844,1.1511624105824176,0.02761430511543685,0.1182
1083,541,542,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8851,541,1,1,0.8851,1.1298158400180771,-0.548923985251697,0.9723856948845632,0.8818
1084,1612,543,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.6,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9109,542,0,0,0.0890999999999999,11.223344556677896,1.32530081951066,0.02025539409951563,0.0926
1085,542,543,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.6,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9109,542,1,1,0.9109,1.0978153474585577,-0.5803995004566556,0.9797446059004844,0.9074
1086,1613,544,MM,228,3,1.79,1.79,0.0,0.0,0,0,0.26624,1.79,1.79,0.0,No,0.0,0.0,0.0,3,CH,0.934,543,1,0,0.934,1.070663811563169,-0.6084559083245642,0.218562874251497,0.931
1087,543,544,MM,228,3,1.79,1.79,0.0,0.0,0,0,0.26624,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.934,543,0,1,0.0659999999999999,15.151515151515165,1.5236184587078307,0.781437125748503,0.06899999999999995
1088,1614,545,MM,231,2,1.69,1.69,0.3,0.0,1,0,0.212992,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,CH,0.8796,544,1,0,0.8796,1.1368804001819008,-0.5424589664132122,0.19524617996604415,0.8812
1089,544,545,MM,231,2,1.69,1.69,0.3,0.0,1,0,0.212992,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,MM,0.8796,544,0,1,0.1203999999999999,8.305647840531565,1.1174540412852907,0.8047538200339559,0.11880000000000002
1090,545,546,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.170394,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.9436,545,0,1,0.0564,17.730496453900706,1.6265253829678077,0.7553956834532374,0.0568
1091,1615,546,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.170394,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.9436,545,1,0,0.9436,1.05977108944468,-0.6180425519658612,0.24460431654676262,0.9432
1092,546,547,MM,234,2,1.69,1.99,0.0,0.0,0,0,0.136315,1.99,1.69,0.3,No,0.0,0.0,0.3,2,MM,0.9271,546,0,1,0.0728999999999999,13.717421124828538,1.4584515850148545,0.7855227882037533,0.0778
1093,1616,547,MM,234,2,1.69,1.99,0.0,0.0,0,0,0.136315,1.99,1.69,0.3,No,0.0,0.0,0.3,2,CH,0.9271,546,1,0,0.9271,1.07863229425089,-0.6009980766782772,0.21447721179624668,0.9222
1094,547,548,MM,235,2,1.69,1.99,0.0,0.0,0,0,0.109052,1.99,1.69,0.3,No,0.0,0.0,0.3,2,MM,0.9336,547,0,1,0.0664,15.06024096385542,1.5194458440066367,0.7288135593220338,0.0678
1095,1617,548,MM,235,2,1.69,1.99,0.0,0.0,0,0,0.109052,1.99,1.69,0.3,No,0.0,0.0,0.3,2,CH,0.9336,547,1,0,0.9336,1.0711225364181662,-0.6080608771012704,0.27118644067796616,0.9322
1096,548,549,MM,236,2,1.75,1.99,0.0,0.0,0,0,0.087242,1.99,1.75,0.24,No,0.0,0.0,0.24,2,MM,0.9389,548,0,1,0.0611,16.36661211129295,1.5744539439276144,0.7865168539325843,0.0556
1097,1618,549,MM,236,2,1.75,1.99,0.0,0.0,0,0,0.087242,1.99,1.75,0.24,No,0.0,0.0,0.24,2,CH,0.9389,548,1,0,0.9389,1.0650761529449355,-0.6133796147660155,0.2134831460674157,0.9444
1098,1619,550,MM,236,7,1.75,1.99,0.0,0.4,0,0,0.069793,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7488,549,1,0,0.7488,1.3354700854700854,-0.3771836298501334,0.16866506794564348,0.7506
1099,549,550,MM,236,7,1.75,1.99,0.0,0.4,0,0,0.069793,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.7488,549,0,1,0.2512,3.980891719745223,0.5723253977307586,0.8313349320543565,0.24939999999999996
1100,550,551,MM,238,2,1.75,1.99,0.0,0.0,0,0,0.055835,1.99,1.75,0.24,No,0.0,0.0,0.24,2,MM,0.9508,550,0,1,0.0492,20.325203252032512,1.71337398974733,0.680161943319838,0.0472
1101,1620,551,MM,238,2,1.75,1.99,0.0,0.0,0,0,0.055835,1.99,1.75,0.24,No,0.0,0.0,0.24,2,CH,0.9508,550,1,0,0.9508,1.051745898190997,-0.6252880461979431,0.31983805668016196,0.9528
1102,1621,552,MM,239,2,1.75,1.99,0.0,0.3,0,1,0.044668,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,CH,0.9848,551,1,0,0.9848,1.0154346060113728,-0.6588767875326543,0.39080459770114945,0.9854
1103,551,552,MM,239,2,1.75,1.99,0.0,0.3,0,1,0.044668,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,MM,0.9848,551,0,1,0.0151999999999999,65.78947368421056,2.4041655512630817,0.6091954022988506,0.014599999999999946
1104,552,553,CH,241,1,1.86,1.99,0.0,0.3,0,1,0.035734,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,MM,0.9877,552,0,0,0.0122999999999999,81.30081300813023,2.519736045816042,0.0024306258861656878,0.0108
1105,1622,553,CH,241,1,1.86,1.99,0.0,0.3,0,1,0.035734,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,CH,0.9877,552,1,1,0.9877,1.0124531740407006,-0.661518760224837,0.9975693741138343,0.9892
1106,553,554,MM,245,2,1.89,2.09,0.0,0.0,0,0,0.228587,2.09,1.89,0.2,No,0.0,0.0,0.2,2,MM,0.8783,553,0,1,0.1217,8.21692686935086,1.109467700519425,0.790268456375839,0.123
1107,1623,554,MM,245,2,1.89,2.09,0.0,0.0,0,0,0.228587,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.8783,553,1,0,0.8783,1.1385631333257429,-0.540936416605826,0.20973154362416102,0.877
1108,554,555,CH,251,2,1.89,2.09,0.13,0.0,0,0,0.18287,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,CH,0.5422,554,1,1,0.5422,1.844337882700111,-0.0701240231351357,0.9075907590759076,0.5448
1109,1624,555,CH,251,2,1.89,2.09,0.13,0.0,0,0,0.18287,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,CH,0.5422,554,0,0,0.4578,2.18435998252512,0.0796936063296585,0.09240924092409242,0.45520000000000005
1110,1625,556,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.346296,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.637,555,0,0,0.363,2.7548209366391188,0.2764301536720304,0.06498422712933755,0.3556
1111,555,556,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.346296,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.637,555,1,1,0.637,1.5698587127158556,-0.2197006643045159,0.9350157728706625,0.6444
1112,556,557,MM,275,1,1.96,2.13,0.0,0.74,0,1,0.477037,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,MM,0.9066,556,0,1,0.0934,10.706638115631687,1.292752529391627,0.7725409836065574,0.1002
1113,1626,557,MM,275,1,1.96,2.13,0.0,0.74,0,1,0.477037,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,CH,0.9066,556,1,0,0.9066,1.1030222810500772,-0.5750241862618922,0.22745901639344257,0.8998
1114,557,558,MM,276,1,1.99,2.13,0.0,0.0,0,1,0.381629,2.13,1.99,0.14,No,0.0,0.0,0.14,1,MM,0.8047,557,0,1,0.1953,5.120327700972862,0.7658709100029122,0.8167006109979633,0.1914
1115,1627,558,MM,276,1,1.99,2.13,0.0,0.0,0,1,0.381629,2.13,1.99,0.14,No,0.0,0.0,0.14,1,CH,0.8047,557,1,0,0.8047,1.2426991425375915,-0.449425603602424,0.18329938900203668,0.8086
1116,1628,559,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.5,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5737,558,0,0,0.4263,2.345765892563922,0.1416359801836907,0.08150470219435736,0.4232
1117,558,559,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.5,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5737,558,1,1,0.5737,1.743071291615827,-0.1216767674967606,0.9184952978056427,0.5768
1118,1629,560,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.6,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9713,559,0,0,0.0286999999999999,34.84320557491296,2.044358804303417,0.008232146532208273,0.029
1119,559,560,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.6,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9713,559,1,1,0.9713,1.0295480284155256,-0.6458042910605242,0.9917678534677917,0.971
1120,560,561,MM,245,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.6911,560,1,0,0.6911,1.446968600781363,-0.3000594055315272,0.14144084600132187,0.6954
1121,1630,561,MM,245,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.6911,560,0,1,0.3088999999999999,3.2372936225315643,0.4061782957747241,0.8585591539986781,0.3046
1122,561,562,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.4,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,MM,0.5731,561,0,0,0.4268999999999999,2.34246896228625,0.140386034625401,0.08315715292459479,0.4258
1123,1631,562,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.4,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.5731,561,1,1,0.5731,1.7448961786773685,-0.1207707214216544,0.9168428470754052,0.5742
1124,562,563,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.6672,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.7025,562,1,1,0.7025,1.4234875444839858,-0.3143885808204691,0.9359906895548443,0.6916
1125,1632,563,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.6672,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.7025,562,0,0,0.2975,3.361344537815126,0.4385466208498209,0.06400931044515568,0.3084
1126,1633,564,CH,253,1,1.76,2.09,0.0,0.0,0,0,0.5,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.8054,563,0,0,0.1946,5.138746145940391,0.7685149326668763,0.038394415357766144,0.1938
1127,563,564,CH,253,1,1.76,2.09,0.0,0.0,0,0,0.5,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.8054,563,1,1,0.8054,1.2416190712689348,-0.4503250791405116,0.9616055846422339,0.8062
1128,564,565,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9763,564,1,1,0.9763,1.0242753252074157,-0.6507366881146744,0.9934412789506046,0.9758
1129,1634,565,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9763,564,0,0,0.0237,42.19409282700412,2.1562054161441684,0.006558721049395366,0.0242
1130,565,566,MM,227,4,1.79,1.79,0.0,0.0,0,1,0.4,1.79,1.79,0.0,No,0.0,0.0,0.0,4,MM,0.8569,565,0,1,0.1431,6.988120195667365,0.9926140483597476,0.8064066852367688,0.1426
1131,1635,566,MM,227,4,1.79,1.79,0.0,0.0,0,1,0.4,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8569,565,1,0,0.8569,1.1669973159061735,-0.516368313210433,0.19359331476323116,0.8573999999999999
1132,1636,567,MM,233,7,1.75,1.99,0.0,0.4,1,0,0.4,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7098,566,1,0,0.7098,1.4088475626937165,-0.3238820196991179,0.16197666437886069,0.7128
1133,566,567,MM,233,7,1.75,1.99,0.0,0.4,1,0,0.4,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.7098,566,0,1,0.2902,3.4458993797381114,0.4589028512958808,0.8380233356211393,0.2872
1134,567,568,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.32,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.7769,567,1,1,0.7769,1.287166945552838,-0.4149008514769206,0.9563775510204081,0.7866
1135,1637,568,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.32,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.7769,567,0,0,0.2230999999999999,4.482294935006724,0.6637924924255604,0.04362244897959189,0.21340000000000003
1136,568,569,MM,247,1,1.86,2.09,0.0,0.0,0,0,0.5,2.09,1.86,0.23,No,0.0,0.0,0.23,1,CH,0.5914,568,1,0,0.5914,1.6909029421711192,-0.1492372978886141,0.12168252378567852,0.5956
1137,1638,569,MM,247,1,1.86,2.09,0.0,0.0,0,0,0.5,2.09,1.86,0.23,No,0.0,0.0,0.23,1,CH,0.5914,568,0,1,0.4085999999999999,2.447381302006853,0.177649223637313,0.8783174762143214,0.4044
1138,569,570,MM,253,1,1.76,2.09,0.0,0.0,0,0,0.4,2.09,1.76,0.33,No,0.0,0.0,0.33,1,MM,0.5674,569,0,1,0.4326,2.311604253351826,0.1284122955070652,0.8769585253456221,0.4274
1139,1639,570,MM,253,1,1.76,2.09,0.0,0.0,0,0,0.4,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.5674,569,1,0,0.5674,1.7624250969333803,-0.112252962718455,0.12304147465437787,0.5726
1140,570,571,MM,236,3,1.79,2.09,0.0,0.0,0,0,0.077677,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.8826,570,0,1,0.1173999999999999,8.51788756388416,1.1358153017060315,0.7826887661141805,0.109
1141,1640,571,MM,236,3,1.79,2.09,0.0,0.0,0,0,0.077677,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.8826,570,1,0,0.8826,1.1330160888284613,-0.5460194583554051,0.21731123388581952,0.891
1142,1641,572,CH,237,3,1.79,2.09,0.0,0.0,0,0,0.062142,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.6006,571,1,1,0.6006,1.665001665001665,-0.1642205611435731,0.9168918918918919,0.591
1143,571,572,CH,237,3,1.79,2.09,0.0,0.0,0,0,0.062142,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.6006,571,0,0,0.3994,2.503755633450176,0.1957396048250143,0.08310810810810809,0.40900000000000003
1144,1642,573,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.249713,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.8652,572,1,0,0.8652,1.155802126675913,-0.5257936787324072,0.2042360060514372,0.864
