,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability
1620,551,MM,238,2,1.75,1.99,0.0,0.0,0,0,0.055835,1.99,1.75,0.24,No,0.0,0.0,0.24,2,CH,0.9374,550,1,0,0.9374,1.0667804565820354,-1.0854004599681368
1621,552,MM,239,2,1.75,1.99,0.0,0.3,0,1,0.044668,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,CH,0.9849,551,1,0,0.9849,1.015331505736623,-1.5335099374503085
551,552,MM,239,2,1.75,1.99,0.0,0.3,0,1,0.044668,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,MM,0.9849,551,0,1,0.015100000000000002,66.2251655629139,1.5335099374503085
552,553,CH,241,1,1.86,1.99,0.0,0.3,0,1,0.035734,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,MM,0.9876,552,0,0,0.012399999999999967,80.6451612903228,1.5882840813076098
1622,553,CH,241,1,1.86,1.99,0.0,0.3,0,1,0.035734,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,CH,0.9876,552,1,1,0.9876,1.012555690562981,-1.5882840813076098
553,554,MM,245,2,1.89,2.09,0.0,0.0,0,0,0.228587,2.09,1.89,0.2,No,0.0,0.0,0.2,2,MM,0.8175,553,0,1,0.1825,5.47945205479452,0.640906825542125
1623,554,MM,245,2,1.89,2.09,0.0,0.0,0,0,0.228587,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.8175,553,1,0,0.8175,1.2232415902140672,-0.640906825542125
554,555,CH,251,2,1.89,2.09,0.13,0.0,0,0,0.18287,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,MM,0.8099,554,0,0,0.19010000000000005,5.26038926880589,0.6208091897410729
1624,555,CH,251,2,1.89,2.09,0.13,0.0,0,0,0.18287,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,CH,0.8099,554,1,1,0.8099,1.2347203358439314,-0.6208091897410729
1625,556,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.346296,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.5856,555,0,0,0.4144,2.413127413127413,0.15302696517383407
555,556,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.346296,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.5856,555,1,1,0.5856,1.7076502732240437,-0.15302696517383407
556,557,MM,275,1,1.96,2.13,0.0,0.74,0,1,0.477037,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,MM,0.8547,556,0,1,0.14529999999999998,6.882312456985548,0.747906103992015
1626,557,MM,275,1,1.96,2.13,0.0,0.74,0,1,0.477037,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,CH,0.8547,556,1,0,0.8547,1.1700011700011699,-0.747906103992015
557,558,MM,276,1,1.99,2.13,0.0,0.0,0,1,0.381629,2.13,1.99,0.14,No,0.0,0.0,0.14,1,MM,0.7177,557,0,1,0.2823,3.5423308537017357,0.40753471159855303
1627,558,MM,276,1,1.99,2.13,0.0,0.0,0,1,0.381629,2.13,1.99,0.14,No,0.0,0.0,0.14,1,CH,0.7177,557,1,0,0.7177,1.3933398355858995,-0.40753471159855303
1628,559,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.5,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5414,558,0,0,0.4586,2.1805494984736153,0.07348873683553193
558,559,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.5,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5414,558,1,1,0.5414,1.847063169560399,-0.07348873683553193
1629,560,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.6,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9431,559,0,0,0.05689999999999995,17.574692442882263,1.1190620306153753
559,560,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.6,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9431,559,1,1,0.9431,1.060332944544587,-1.1190620306153753
560,561,MM,245,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.6157,560,1,0,0.6157,1.6241676140977748,-0.20841434509676843
1630,561,MM,245,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.6157,560,0,1,0.3843,2.6021337496747337,0.20841434509676843
561,562,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.4,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.5668,561,1,1,0.5668,1.7642907551164433,-0.11925352675973944
1631,562,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.4,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.5668,561,0,0,0.43320000000000003,2.3084025854108954,0.11925352675973944
562,563,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.6672,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.7758,562,1,1,0.7758,1.2889920082495487,-0.5367800875927271
1632,563,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.6672,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.7758,562,0,0,0.22419999999999995,4.460303300624443,0.5367800875927271
1633,564,CH,253,1,1.76,2.09,0.0,0.0,0,0,0.5,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.726,563,0,0,0.274,3.64963503649635,0.42466736353188683
563,564,CH,253,1,1.76,2.09,0.0,0.0,0,0,0.5,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.726,563,1,1,0.726,1.3774104683195594,-0.42466736353188683
564,565,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9542,564,1,1,0.9542,1.0479983232026828,-1.1941338206210186
1634,565,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9542,564,0,0,0.04579999999999995,21.8340611353712,1.1941338206210186
565,566,MM,227,4,1.79,1.79,0.0,0.0,0,1,0.4,1.79,1.79,0.0,No,0.0,0.0,0.0,4,MM,0.8134,565,0,1,0.1866,5.359056806002144,0.6296686489198273
1635,566,MM,227,4,1.79,1.79,0.0,0.0,0,1,0.4,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8134,565,1,0,0.8134,1.2294074256208507,-0.6296686489198273
1636,567,MM,233,7,1.75,1.99,0.0,0.4,1,0,0.4,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.6365,566,1,0,0.6365,1.5710919088766695,-0.24714460994979073
566,567,MM,233,7,1.75,1.99,0.0,0.4,1,0,0.4,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.6365,566,0,1,0.36350000000000005,2.7510316368638237,0.24714460994979073
567,568,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.32,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.5982,567,1,1,0.5982,1.671681711802073,-0.1756636515144745
1637,568,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.32,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.5982,567,0,0,0.40180000000000005,2.4888003982080633,0.1756636515144745
568,569,MM,247,1,1.86,2.09,0.0,0.0,0,0,0.5,2.09,1.86,0.23,No,0.0,0.0,0.23,1,CH,0.6643,568,1,0,0.6643,1.5053439710973957,-0.30028398478170837
1638,569,MM,247,1,1.86,2.09,0.0,0.0,0,0,0.5,2.09,1.86,0.23,No,0.0,0.0,0.23,1,CH,0.6643,568,0,1,0.3357,2.978850163836759,0.30028398478170837
569,570,MM,253,1,1.76,2.09,0.0,0.0,0,0,0.4,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.5618,569,1,0,0.5618,1.7799928800284799,-0.11025534694937397
1639,570,MM,253,1,1.76,2.09,0.0,0.0,0,0,0.4,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.5618,569,0,1,0.43820000000000003,2.282062984938384,0.11025534694937397
570,571,MM,236,3,1.79,2.09,0.0,0.0,0,0,0.077677,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.9312,570,0,1,0.06879999999999997,14.534883720930239,1.0504049286356156
1640,571,MM,236,3,1.79,2.09,0.0,0.0,0,0,0.077677,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.9312,570,1,0,0.9312,1.0738831615120275,-1.0504049286356156
1641,572,CH,237,3,1.79,2.09,0.0,0.0,0,0,0.062142,2.09,1.79,0.3,No,0.0,0.0,0.3,3,CH,0.9377,571,1,1,0.9377,1.0664391596459422,-1.087104916089682
571,572,CH,237,3,1.79,2.09,0.0,0.0,0,0,0.062142,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.9377,571,0,0,0.06230000000000002,16.051364365971104,1.087104916089682
1642,573,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.249713,2.23,1.79,0.44,No,0.0,0.0,0.44,3,CH,0.7274,572,1,0,0.7274,1.374759417102007,-0.4277439362000849
572,573,MM,240,3,1.79,2.23,0.0,0.0,0,0,0.249713,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.7274,572,0,1,0.27259999999999995,3.668378576669113,0.4277439362000849
1643,574,CH,255,3,1.99,2.29,0.0,0.0,0,0,0.199771,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.8289,573,1,1,0.8289,1.2064181445288937,-0.6724146738370749
573,574,CH,255,3,1.99,2.29,0.0,0.0,0,0,0.199771,2.29,1.99,0.3,No,0.0,0.0,0.3,3,MM,0.8289,573,0,0,0.17110000000000003,5.8445353594389235,0.6724146738370749
574,575,MM,256,3,1.99,2.29,0.0,0.0,0,0,0.359817,2.29,1.99,0.3,No,0.0,0.0,0.3,3,MM,0.6006,574,0,1,0.3994,2.5037556334501754,0.17998008298429374
1644,575,MM,256,3,1.99,2.29,0.0,0.0,0,0,0.359817,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.6006,574,1,0,0.6006,1.665001665001665,-0.17998008298429374
575,576,CH,270,3,1.99,2.09,0.1,0.0,0,0,0.287853,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.7424,575,0,0,0.25760000000000005,3.8819875776397508,0.46069405859305024
1645,576,CH,270,3,1.99,2.09,0.1,0.0,0,0,0.287853,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.7424,575,1,1,0.7424,1.3469827586206897,-0.46069405859305024
576,577,CH,230,7,1.69,1.99,0.0,0.0,0,1,0.6,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.7646,576,1,1,0.7646,1.3078733978550878,-0.5106157405637964
1646,577,CH,230,7,1.69,1.99,0.0,0.0,0,1,0.6,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.7646,576,0,0,0.23540000000000005,4.248088360237892,0.5106157405637964
577,578,CH,250,7,1.86,2.09,0.0,0.0,0,0,0.5,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.7649,577,1,1,0.7649,1.3073604392731075,-0.5113168239291597
1647,578,CH,250,7,1.86,2.09,0.0,0.0,0,0,0.5,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.7649,577,0,0,0.23509999999999998,4.253509145044663,0.5113168239291597
1648,579,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.6,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.8975,578,0,0,0.10250000000000004,9.756097560975606,0.8970344462646376
578,579,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.6,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.8975,578,1,1,0.8975,1.1142061281337048,-0.8970344462646376
1649,580,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8072,579,0,0,0.19279999999999997,5.186721991701246,0.6139756909726284
579,580,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8072,579,1,1,0.8072,1.2388503468780971,-0.6139756909726284
1650,581,CH,255,7,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8971,580,0,0,0.10289999999999999,9.718172983479107,0.8954115348343223
580,581,CH,255,7,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8971,580,1,1,0.8971,1.1147029316687103,-0.8954115348343223
581,582,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.68,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.941,581,1,1,0.941,1.0626992561105209,-1.105800085017399
1651,582,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.68,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.941,581,0,0,0.05900000000000005,16.949152542372865,1.105800085017399
1652,583,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.744,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9313,582,0,0,0.06869999999999998,14.556040756914124,1.0509084723305817
582,583,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.744,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9313,582,1,1,0.9313,1.0737678513905293,-1.0509084723305817
583,584,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.7952,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9855,583,1,1,0.9855,1.0147133434804667,-1.5454715061236781
1653,584,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.7952,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9855,583,0,0,0.014499999999999957,68.96551724137952,1.5454715061236781
1654,585,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.83616,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9913,584,0,0,0.008700000000000041,114.94252873563164,1.6823353289327219
584,585,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.83616,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9913,584,1,1,0.9913,1.0087763542822556,-1.6823353289327219
585,586,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.868928,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9932,585,1,1,0.9932,1.0068465565847766,-1.7465900171732909
1655,586,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.868928,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9932,585,0,0,0.006800000000000028,147.05882352941114,1.7465900171732909
1656,587,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.895142,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9868,586,0,0,0.01319999999999999,75.75757575757582,1.5712666261481627
586,587,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.895142,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9868,586,1,1,0.9868,1.0133765707336846,-1.5712666261481627
1657,588,CH,231,1,1.69,1.69,0.3,0.2,1,0,0.5,1.49,1.39,0.1,No,0.118343,0.177515,0.0,1,CH,0.5731,587,0,0,0.42689999999999995,2.34246896228625,0.13057837802352773
587,588,CH,231,1,1.69,1.69,0.3,0.2,1,0,0.5,1.49,1.39,0.1,No,0.118343,0.177515,0.0,1,CH,0.5731,587,1,1,0.5731,1.7448961786773685,-0.13057837802352773
1658,589,MM,234,7,1.75,1.99,0.0,0.4,1,0,0.6,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7109,588,0,1,0.2891,3.459010722933241,0.39364036550055603
588,589,MM,234,7,1.75,1.99,0.0,0.4,1,0,0.6,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7109,588,1,0,0.7109,1.4066676044450697,-0.39364036550055603
1659,590,CH,251,7,1.86,2.09,0.1,0.0,0,0,0.48,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.7861,589,0,0,0.21389999999999998,4.675081813931744,0.560799062312428
589,590,CH,251,7,1.86,2.09,0.1,0.0,0,0,0.48,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.7861,589,1,1,0.7861,1.272102785905101,-0.560799062312428
590,591,CH,253,7,1.86,2.09,0.1,0.0,0,0,0.584,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.8881,590,1,1,0.8881,1.1259993244004054,-0.8609810928098376
1660,591,CH,253,7,1.86,2.09,0.1,0.0,0,0,0.584,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.8881,590,0,0,0.1119,8.936550491510276,0.8609810928098376
591,592,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.6672,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9338,591,1,1,0.9338,1.0708931248661384,-1.0648954297283733
1661,592,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.6672,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9338,591,0,0,0.06620000000000004,15.105740181268875,1.0648954297283733
592,593,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.73376,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9581,592,1,1,0.9581,1.0437323870159692,-1.2234006139226294
1662,593,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.73376,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9581,592,0,0,0.04190000000000005,23.866348448687322,1.2234006139226294
1663,594,CH,255,7,1.86,2.18,0.0,0.0,0,0,0.787008,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9713,593,0,0,0.028699999999999948,34.84320557491296,1.3450815476819706
593,594,CH,255,7,1.86,2.18,0.0,0.0,0,0,0.787008,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9713,593,1,1,0.9713,1.0295480284155256,-1.3450815476819706
594,595,CH,256,7,1.86,2.18,0.0,0.0,0,0,0.829606,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.979,594,1,1,0.979,1.0214504596527068,-1.4391624478214862
1664,595,CH,256,7,1.86,2.18,0.0,0.0,0,0,0.829606,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.979,594,0,0,0.02100000000000002,47.61904761904758,1.4391624478214864
1665,596,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.863685,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9836,595,0,0,0.01639999999999997,60.97560975609767,1.5110821036852058
595,596,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.863685,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9836,595,1,1,0.9836,1.01667344448963,-1.5110821036852058
596,597,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.890948,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9866,596,1,1,0.9866,1.0135819987837016,-1.5673112268219618
1666,597,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.890948,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9866,596,0,0,0.013399999999999967,74.62686567164197,1.567311226821962
597,598,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.912758,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9886,597,1,1,0.9886,1.0115314586283632,-1.6116562674211719
1667,598,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.912758,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9886,597,0,0,0.011399999999999966,87.7192982456143,1.6116562674211719
598,599,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.930207,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.99,598,1,1,0.99,1.0101010101010102,-1.6465943927671902
1668,599,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.930207,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.99,598,0,0,0.010000000000000009,99.99999999999991,1.6465943927671902
599,600,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.944165,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9831,599,1,1,0.9831,1.0171905197843556,-1.5024144086088316
1669,600,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.944165,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9831,599,0,0,0.016900000000000026,59.171597633136,1.5024144086088316
600,601,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.955332,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9844,600,1,1,0.9844,1.0158472165786265,-1.5244455585121495
1670,601,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.955332,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9844,600,0,0,0.015599999999999947,64.10256410256432,1.5244455585121497
601,602,CH,261,7,1.86,2.13,0.0,0.24,0,0,0.964266,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9854,601,1,1,0.9854,1.0148163182463974,-1.5434800212529236
1671,602,CH,261,7,1.86,2.13,0.0,0.24,0,0,0.964266,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9854,601,0,0,0.014599999999999946,68.49315068493176,1.5434800212529236
602,603,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.971413,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9918,602,1,1,0.9918,1.008267795926598,-1.6987205242659205
1672,603,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.971413,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9918,602,0,0,0.008199999999999985,121.95121951219534,1.6987205242659202
1673,604,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.97713,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9921,603,0,0,0.007900000000000018,126.58227848101237,1.7085263218543194
603,604,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.97713,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9921,603,1,1,0.9921,1.0079629069650238,-1.7085263218543192
604,605,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.981704,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.997,604,1,1,0.997,1.0030090270812437,-1.944789720246066
1674,605,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.981704,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.997,604,0,0,0.0030000000000000027,333.33333333333303,1.944789720246066
605,606,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.985363,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9971,605,1,1,0.9971,1.0029084344599337,-1.9530169138428704
1675,606,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.985363,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9971,605,0,0,0.0029000000000000137,344.8275862068949,1.9530169138428706
1676,607,CH,266,1,1.86,1.99,0.0,0.1,0,0,0.988291,1.89,1.86,0.03,No,0.050251,0.0,0.13,1,CH,0.9803,606,0,0,0.01970000000000005,50.761421319796824,1.4581510418674348
606,607,CH,266,1,1.86,1.99,0.0,0.1,0,0,0.988291,1.89,1.86,0.03,No,0.050251,0.0,0.13,1,CH,0.9803,606,1,1,0.9803,1.0200958890135674,-1.4581510418674348
1677,608,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.990633,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9928,607,0,0,0.007199999999999984,138.8888888888892,1.7313199138575186
607,608,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.990633,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9928,607,1,1,0.9928,1.0072522159548751,-1.7313199138575186
608,609,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.992506,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9965,608,1,1,0.9965,1.0035122930255895,-1.9091983313505343
1678,609,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.992506,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9965,608,0,0,0.0034999999999999476,285.71428571429,1.909198331350534
1679,610,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.994005,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.995,609,0,0,0.0050000000000000044,199.99999999999983,1.8231144953067024
609,610,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.994005,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.995,609,1,1,0.995,1.0050251256281406,-1.8231144953067022
1680,611,MM,251,7,1.86,2.09,0.1,0.0,0,0,0.6,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.8978,610,0,1,0.10219999999999996,9.784735812133077,0.8982515615614511
610,611,MM,251,7,1.86,2.09,0.1,0.0,0,0,0.6,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.8978,610,1,0,0.8978,1.1138338159946535,-0.8982515615614511
1681,612,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.2048,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.8784,611,1,1,0.8784,1.138433515482696,-0.8255678951256904
611,612,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.2048,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.8784,611,0,0,0.12160000000000004,8.223684210526313,0.8255678951256904
1682,613,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.36384,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6179,612,0,0,0.3821,2.617115938236064,0.2125897071803528
612,613,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.36384,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6179,612,1,1,0.6179,1.6183848519177861,-0.2125897071803528
1683,614,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.491072,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8029,613,0,0,0.19710000000000005,5.073566717402333,0.6030919755955177
613,614,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.491072,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8029,613,1,1,0.8029,1.2454851164528584,-0.6030919755955177
1684,615,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.592858,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.819,614,0,0,0.18100000000000005,5.524861878453037,0.6450544994243648
614,615,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.592858,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.819,614,1,1,0.819,1.221001221001221,-0.6450544994243648
1685,616,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.674286,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.933,615,0,0,0.06699999999999995,14.92537313432837,1.060325242515082
615,616,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.674286,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.933,615,1,1,0.933,1.0718113612004287,-1.060325242515082
1686,617,CH,262,7,1.86,2.13,0.0,0.0,0,0,0.739429,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9572,616,0,0,0.04279999999999995,23.364485981308437,1.2159113519847509
