,Unnamed: 0,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability_lr,ability_lightgbm,ability_lda,ability_gbc
1009,1574,505,CH,244,3,1.99,2.23,0.0,0.0,0,0,0.75424,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.8817,504,0,0,0.1182999999999999,8.453085376162303,0.8376306114612466,0.8573365960566051,0.9144650899261184,0.6261245878525362
1010,505,506,CH,248,3,1.99,2.23,0.0,0.0,0,0,0.803392,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9145,505,1,1,0.9145,1.0934937124111537,-0.9691423330327722,-0.8573365960566051,-1.0504049286356156,-0.6261245878525362
1011,1575,506,CH,248,3,1.99,2.23,0.0,0.0,0,0,0.803392,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9145,505,0,0,0.0855,11.695906432748536,0.9691423330327722,0.8573365960566051,1.0504049286356156,0.6261245878525362
1012,1576,507,CH,249,3,1.99,2.23,0.0,0.0,0,0,0.842714,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9336,506,0,0,0.0664,15.06024096385542,1.0637533605539535,0.8573365960566051,1.1486147399222029,0.6261245878525362
1013,506,507,CH,249,3,1.99,2.23,0.0,0.0,0,0,0.842714,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9336,506,1,1,0.9336,1.0711225364181662,-1.0637533605539535,-0.8573365960566051,-1.1486147399222029,-0.6261245878525362
1014,507,508,CH,252,3,1.99,2.23,0.0,0.0,0,0,0.874171,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9467,507,1,1,0.9467,1.0563008344776592,-1.142205817222198,-0.9326753056700432,-1.2300621631911848,-0.6261245878525362
1015,1577,508,CH,252,3,1.99,2.23,0.0,0.0,0,0,0.874171,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9467,507,0,0,0.0533,18.76172607879925,1.142205817222198,0.9326753056700432,1.2300621631911846,0.6261245878525362
1016,508,509,CH,255,3,1.99,2.29,0.0,0.0,0,0,0.899337,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.9604,508,1,1,0.9604,1.0412328196584757,-1.242522722765545,-1.1184173502346937,-1.3385294575534918,-0.6959112154564892
1017,1578,509,CH,255,3,1.99,2.29,0.0,0.0,0,0,0.899337,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.9604,508,0,0,0.0395999999999999,25.252525252525277,1.242522722765545,1.1184173502346937,1.3385294575534918,0.6959112154564892
1018,509,510,CH,258,3,1.99,2.29,0.0,0.0,0,0,0.919469,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.9659,509,1,1,0.9659,1.035303861683404,-1.290867752211574,-1.1184173502346937,-1.389616198102405,-0.7203146852905227
1019,1579,510,CH,258,3,1.99,2.29,0.0,0.0,0,0,0.919469,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.9659,509,0,0,0.0341,29.325513196480923,1.290867752211574,1.1184173502346937,1.389616198102405,0.7203146852905227
1020,1580,511,CH,260,3,1.99,2.09,0.0,0.0,0,0,0.935575,2.09,1.99,0.1,No,0.0,0.0,0.1,3,CH,0.9558,510,0,0,0.0442,22.624434389140266,1.2057640482310512,1.08653683504613,1.2803897669146889,0.4996976746132265
1021,510,511,CH,260,3,1.99,2.09,0.0,0.0,0,0,0.935575,2.09,1.99,0.1,No,0.0,0.0,0.1,3,CH,0.9558,510,1,1,0.9558,1.0462439840970914,-1.2057640482310514,-1.08653683504613,-1.2803897669146889,-0.4996976746132265
1022,511,512,CH,263,3,1.99,2.09,0.0,0.0,0,0,0.94846,2.09,1.99,0.1,No,0.0,0.0,0.1,3,CH,0.9601,511,1,1,0.9601,1.0415581710238515,-1.2400336764623965,-1.08653683504613,-1.3154823976295604,-0.4996976746132265
1023,1581,512,CH,263,3,1.99,2.09,0.0,0.0,0,0,0.94846,2.09,1.99,0.1,No,0.0,0.0,0.1,3,CH,0.9601,511,0,0,0.0399,25.06265664160398,1.2400336764623965,1.08653683504613,1.3154823976295604,0.4996976746132265
1024,1582,513,CH,266,3,1.99,2.09,0.1,0.0,0,0,0.958768,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.9743,512,0,0,0.0256999999999999,38.91050583657596,1.3782486897170092,1.1300066207544353,1.422285540206567,0.4376331907412593
1025,512,513,CH,266,3,1.99,2.09,0.1,0.0,0,0,0.958768,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.9743,512,1,1,0.9743,1.0263779123473262,-1.378248689717009,-1.1300066207544353,-1.422285540206567,-0.4376331907412593
1026,513,514,CH,269,3,1.99,2.09,0.1,0.0,0,0,0.967015,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.9762,513,1,1,0.9762,1.024380249948781,-1.4022135461738694,-1.1300066207544353,-1.4464863374636945,-0.4376331907412593
1027,1583,514,CH,269,3,1.99,2.09,0.1,0.0,0,0,0.967015,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.9762,513,0,0,0.0238,42.016806722689,1.4022135461738694,1.1300066207544353,1.4464863374636945,0.4376331907412593
1028,1584,515,CH,271,3,1.99,2.09,0.1,0.4,1,0,0.973612,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,CH,0.93,514,0,0,0.0699999999999999,14.285714285714295,1.0443593676204417,0.8994681932529285,1.18758343662141,0.4626707730162654
1029,514,515,CH,271,3,1.99,2.09,0.1,0.4,1,0,0.973612,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,CH,0.93,514,1,1,0.93,1.075268817204301,-1.0443593676204417,-0.8994681932529285,-1.1875834366214095,-0.4626707730162654
1030,1585,516,CH,274,3,1.99,2.09,0.0,0.4,0,0,0.978889,1.69,1.99,-0.3,No,0.191388,0.0,0.1,3,CH,0.932,515,0,0,0.0679999999999999,14.705882352941188,1.0546124938584525,0.8098290239337722,1.1389988272350855,0.458278213626091
1031,515,516,CH,274,3,1.99,2.09,0.0,0.4,0,0,0.978889,1.69,1.99,-0.3,No,0.191388,0.0,0.1,3,CH,0.932,515,1,1,0.932,1.072961373390558,-1.0546124938584525,-0.8098290239337722,-1.1389988272350855,-0.458278213626091
1032,516,517,CH,276,3,2.09,2.09,0.2,0.4,0,0,0.983112,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,CH,0.9523,516,1,1,0.9523,1.0500892575868948,-1.1802924252231215,-0.8994681932529285,-1.2408635272988842,-0.5914441454382124
1033,1586,517,CH,276,3,2.09,2.09,0.2,0.4,0,0,0.983112,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,CH,0.9523,516,0,0,0.0476999999999999,20.964360587002112,1.1802924252231215,0.8994681932529285,1.240863527298884,0.5914441454382124
1034,517,518,CH,278,3,2.09,2.09,0.2,0.0,0,0,0.986489,2.09,1.89,0.2,No,0.0,0.095694,0.0,3,CH,0.9797,517,1,1,0.9797,1.0207206287639072,-1.4494040018755632,-1.1300066207544353,-1.5091931551107631,-1.0063977992982878
1035,1587,518,CH,278,3,2.09,2.09,0.2,0.0,0,0,0.986489,2.09,1.89,0.2,No,0.0,0.095694,0.0,3,CH,0.9797,517,0,0,0.0202999999999999,49.2610837438424,1.4494040018755632,1.1300066207544353,1.5091931551107631,1.0063977992982878
1036,518,519,CH,231,2,1.69,1.69,0.3,0.0,1,0,0.5,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,CH,0.7321,518,1,1,0.7321,1.365933615626281,-0.4380725707350608,-0.2289076660791598,-0.2661158448804014,-0.2578261952241755
1037,1588,519,CH,231,2,1.69,1.69,0.3,0.0,1,0,0.5,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,CH,0.7321,518,0,0,0.2679,3.732736095558044,0.4380725707350608,0.2289076660791598,0.2661158448804014,0.2578261952241755
1038,519,520,CH,257,2,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.8011,519,1,1,0.8011,1.2482836100362005,-0.5985349572607026,-0.9096034988236076,-0.6746252476452488,-0.8052223695588914
1039,1589,520,CH,257,2,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.8011,519,0,0,0.1988999999999999,5.027652086475617,0.5985349572607026,0.9096034988236076,0.6746252476452488,0.8052223695588914
1040,520,521,CH,259,2,1.86,2.18,0.0,0.4,0,1,0.68,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.658,520,1,1,0.658,1.519756838905775,-0.2879543482192002,-0.4020179606025911,-0.2489862040016649,-0.5260410722199721
1041,1590,521,CH,259,2,1.86,2.18,0.0,0.4,0,1,0.68,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.658,520,0,0,0.3419999999999999,2.9239766081871346,0.2879543482192002,0.4020179606025911,0.2489862040016649,0.5260410722199721
1042,521,522,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.744,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.5109,521,0,1,0.4891,2.0445716622367613,0.0193870072535473,0.6304281545368609,0.0172553657624581,0.0860999988473825
1043,1591,522,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.744,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.5109,521,1,0,0.5109,1.9573302016050107,-0.0193870072535473,-0.6304281545368609,-0.0172553657624581,-0.0860999988473825
1044,522,523,MM,241,1,1.86,1.99,0.0,0.3,0,1,0.5,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,MM,0.7214,522,0,1,0.2785999999999999,3.589375448671932,0.4150956484845262,0.3263245656963772,0.4393906533885633,0.2732675127461622
1045,1592,523,MM,241,1,1.86,1.99,0.0,0.3,0,1,0.5,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,CH,0.7214,522,1,0,0.7214,1.386193512614361,-0.4150956484845262,-0.3263245656963772,-0.4393906533885633,-0.2732675127461622
1046,523,524,MM,277,7,1.99,2.13,0.5,0.0,0,1,0.4,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.8507,523,1,0,0.8507,1.1755025273304338,-0.7359211183763759,-0.4804702551045409,-0.4266447463579156,-0.4848690371938131
1047,1593,524,MM,277,7,1.99,2.13,0.5,0.0,0,1,0.4,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.8507,523,0,1,0.1493,6.697923643670463,0.7359211183763759,0.4804702551045409,0.4266447463579156,0.4848690371938131
1048,524,525,MM,262,1,1.76,1.99,0.0,0.4,0,1,0.5,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,MM,0.6517,524,0,1,0.3483,2.8710881424059718,0.2756184913635958,0.2631680381027906,0.3590634841751056,0.2048089593331487
1049,1594,525,MM,262,1,1.76,1.99,0.0,0.4,0,1,0.5,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,CH,0.6517,524,1,0,0.6517,1.5344483658124906,-0.2756184913635958,-0.2631680381027906,-0.3590634841751056,-0.2048089593331487
1050,1595,526,MM,263,1,1.76,1.99,0.0,0.4,0,1,0.4,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,CH,0.786,525,1,0,0.786,1.272264631043257,-0.5605659528233665,-0.7574830732220793,-0.6563880002564817,-0.5706556448439846
1051,525,526,MM,263,1,1.76,1.99,0.0,0.4,0,1,0.4,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,MM,0.786,525,0,1,0.2139999999999999,4.672897196261683,0.5605659528233665,0.7574830732220793,0.6563880002564817,0.5706556448439846
1052,1596,527,CH,242,3,1.99,2.23,0.0,0.0,0,0,0.6,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.7202,526,0,0,0.2798,3.57398141529664,0.4126432573497623,0.3259326248499449,0.4707989277646361,0.4740951740496696
1053,526,527,CH,242,3,1.99,2.23,0.0,0.0,0,0,0.6,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.7202,526,1,1,0.7202,1.3885031935573453,-0.4126432573497623,-0.3259326248499449,-0.4707989277646361,-0.4740951740496696
1054,1597,528,CH,247,2,1.89,2.09,0.0,0.0,0,0,0.68,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.8286,527,0,0,0.1714,5.834305717619603,0.6715857263076366,0.7718749641670266,0.7559872234690929,0.7284210855742601
1055,527,528,CH,247,2,1.89,2.09,0.0,0.0,0,0,0.68,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.8286,527,1,1,0.8286,1.2068549360366885,-0.6715857263076366,-0.7718749641670266,-0.7559872234690929,-0.7284210855742601
1056,528,529,CH,250,2,1.89,2.09,0.0,0.0,0,0,0.744,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.884,528,1,1,0.884,1.1312217194570136,-0.8460290907359573,-1.0961853171480689,-0.9367184161217732,-0.8065287851362504
1057,1598,529,CH,250,2,1.89,2.09,0.0,0.0,0,0,0.744,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.884,528,0,0,0.1159999999999999,8.620689655172415,0.8460290907359573,1.0961853171480689,0.9367184161217732,0.8065287851362504
1058,529,530,CH,236,7,1.75,1.99,0.0,0.4,0,0,0.6,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7833,529,1,1,0.7833,1.276650070215754,-0.5542717233651455,-0.2946087597595392,-0.41959239893376,-0.3920055248629766
1059,1599,530,CH,236,7,1.75,1.99,0.0,0.4,0,0,0.6,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7833,529,0,0,0.2167,4.614674665436087,0.5542717233651455,0.2946087597595392,0.41959239893376,0.3920055248629766
1060,1600,531,MM,236,2,1.75,1.99,0.0,0.0,0,0,0.68,1.99,1.75,0.24,No,0.0,0.0,0.24,2,CH,0.8653,530,0,1,0.1347,7.42390497401633,0.7817935306045739,0.8449339729421601,0.7622762902383093,0.5496087076279002
1061,530,531,MM,236,2,1.75,1.99,0.0,0.0,0,0,0.68,1.99,1.75,0.24,No,0.0,0.0,0.24,2,CH,0.8653,530,1,0,0.8653,1.155668554258639,-0.7817935306045739,-0.8449339729421601,-0.7622762902383093,-0.5496087076279002
1062,531,532,CH,237,7,1.75,1.99,0.0,0.4,0,0,0.544,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7131,531,1,1,0.7131,1.4023278642546628,-0.3981357990475305,-0.2946087597595392,-0.2484337273160962,-0.3920055248629766
1063,1601,532,CH,237,7,1.75,1.99,0.0,0.4,0,0,0.544,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7131,531,0,0,0.2869,3.485535029627047,0.3981357990475305,0.2946087597595392,0.2484337273160962,0.3920055248629766
1064,532,533,CH,238,4,1.79,2.09,0.0,0.0,0,0,0.6352,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.8491,532,1,1,0.8491,1.1777175833235192,-0.7311220164132304,-0.949679276928186,-0.7616138000614483,-0.7688975027942642
1065,1602,533,CH,238,4,1.79,2.09,0.0,0.0,0,0,0.6352,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.8491,532,0,0,0.1509,6.626905235255134,0.7311220164132304,0.949679276928186,0.7616138000614483,0.7688975027942642
1066,1603,534,CH,239,2,1.75,1.99,0.0,0.3,0,1,0.70816,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,CH,0.7282,533,0,0,0.2718,3.679175864606328,0.429502544437333,0.8230066403349964,0.28090650276713,0.5906842266582725
1067,533,534,CH,239,2,1.75,1.99,0.0,0.3,0,1,0.70816,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,CH,0.7282,533,1,1,0.7282,1.3732491073880804,-0.429502544437333,-0.8230066403349964,-0.28090650276713,-0.5906842266582725
1068,534,535,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.766528,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9651,534,1,1,0.9651,1.036162055745519,-1.2832449356581432,-1.2899276459289086,-1.2984515555647946,-0.8081814926159709
1069,1604,535,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.766528,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9651,534,0,0,0.0349,28.653295128939792,1.2832449356581437,1.2899276459289086,1.2984515555647949,0.8081814926159709
1070,535,536,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.813222,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9899,535,1,1,0.9899,1.0102030508132134,-1.6438323593815822,-1.6023238553648254,-1.5812639422856394,-1.2101122259702772
1071,1605,536,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.813222,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9899,535,0,0,0.0100999999999999,99.00990099009904,1.6438323593815822,1.6023238553648254,1.5812639422856394,1.2101122259702777
1072,1606,537,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.850578,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9924,536,0,0,0.0076,131.57894736842016,1.7183104555343285,1.6279355904679194,1.711790237947962,1.2101122259702777
1073,536,537,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.850578,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9924,536,1,1,0.9924,1.0076582023377672,-1.7183104555343285,-1.6279355904679194,-1.711790237947962,-1.2101122259702772
1074,1607,538,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.880462,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9592,537,0,0,0.0407999999999999,24.509803921568658,1.2325573622825066,1.236712578134686,1.3581530399130926,0.7748512110657706
1075,537,538,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.880462,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9592,537,1,1,0.9592,1.042535446205171,-1.2325573622825066,-1.236712578134686,-1.3581530399130926,-0.7748512110657706
1076,1608,539,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.32,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.578,538,0,0,0.422,2.369668246445497,0.1393800413790455,0.0578781151972848,0.0718913795574287,0.280319049261406
1077,538,539,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.32,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.578,538,1,1,0.578,1.7301038062283738,-0.1393800413790455,-0.0578781151972848,-0.0718913795574287,-0.280319049261406
1078,1609,540,MM,274,7,1.86,2.13,0.47,0.54,1,0,0.5,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.8557,539,0,1,0.1442999999999999,6.930006930006931,0.7508998446973925,0.3938447145284495,0.6261245878525362,0.4930125605190345
1079,539,540,MM,274,7,1.86,2.13,0.47,0.54,1,0,0.5,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.8557,539,1,0,0.8557,1.1686338670094658,-0.7508998446973925,-0.3938447145284495,-0.6261245878525362,-0.4930125605190345
1080,1610,541,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.4,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.7501,540,0,0,0.2499,4.001600640256102,0.477612040088512,0.1327342923546095,0.3239731507686146,0.2730715745267599
1081,540,541,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.4,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.7501,540,1,1,0.7501,1.3331555792560992,-0.477612040088512,-0.1327342923546095,-0.3239731507686146,-0.2730715745267599
1082,1611,542,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8234,541,0,0,0.1765999999999999,5.662514156285392,0.6572170694695029,0.5726846284983818,0.628656012361644,0.6053701909401856
1083,541,542,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8234,541,1,1,0.8234,1.2144765606023804,-0.6572170694695029,-0.5726846284983818,-0.628656012361644,-0.6053701909401856
1084,1612,543,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.6,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9213,542,0,0,0.0786999999999999,12.706480304955528,1.0002972478337373,0.7956589094671185,0.9043340043869432,0.7194138670059422
1085,542,543,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.6,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9213,542,1,1,0.9213,1.08542277216976,-1.0002972478337373,-0.7956589094671185,-0.9043340043869432,-0.7194138670059422
1086,1613,544,MM,228,3,1.79,1.79,0.0,0.0,0,0,0.26624,1.79,1.79,0.0,No,0.0,0.0,0.0,3,CH,0.8167,543,1,0,0.8167,1.2244398187829069,-0.6386951072234069,-1.0488940673337706,-0.8478539389282037,-0.758978737805567
1087,543,544,MM,228,3,1.79,1.79,0.0,0.0,0,0,0.26624,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.8167,543,0,1,0.1833,5.455537370430987,0.6386951072234069,1.0488940673337706,0.8478539389282037,0.758978737805567
1088,1614,545,MM,231,2,1.69,1.69,0.3,0.0,1,0,0.212992,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,CH,0.7208,544,1,0,0.7208,1.3873473917869037,-0.4138694240297026,-0.7996160740087588,-0.6323352723949167,-0.4204101066239417
1089,544,545,MM,231,2,1.69,1.69,0.3,0.0,1,0,0.212992,1.69,1.39,0.3,No,0.0,0.177515,0.0,2,MM,0.7208,544,0,1,0.2792,3.5816618911174785,0.4138694240297026,0.7996160740087588,0.6323352723949167,0.4204101066239417
1090,545,546,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.170394,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.9112,545,0,1,0.0887999999999999,11.261261261261264,0.9542088925678824,1.0791452621573077,1.0347751731375268,0.5444783663886987
1091,1615,546,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.170394,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.9112,545,1,0,0.9112,1.0974539069359086,-0.9542088925678824,-1.0791452621573077,-1.0347751731375268,-0.5444783663886987
1092,546,547,MM,234,2,1.69,1.99,0.0,0.0,0,0,0.136315,1.99,1.69,0.3,No,0.0,0.0,0.3,2,MM,0.8343,546,0,1,0.1656999999999999,6.03500301750151,0.6873387777056961,0.7996160740087588,0.8361694287122443,0.6129633113531481
1093,1616,547,MM,234,2,1.69,1.99,0.0,0.0,0,0,0.136315,1.99,1.69,0.3,No,0.0,0.0,0.3,2,CH,0.8343,546,1,0,0.8343,1.198609612849095,-0.6873387777056961,-0.7996160740087588,-0.8361694287122443,-0.6129633113531481
1094,547,548,MM,235,2,1.69,1.99,0.0,0.0,0,0,0.109052,1.99,1.69,0.3,No,0.0,0.0,0.3,2,MM,0.8576,547,0,1,0.1423999999999999,7.022471910112361,0.7565855860872539,0.7996160740087588,0.9063609320156198,0.6129633113531481
1095,1617,548,MM,235,2,1.69,1.99,0.0,0.0,0,0,0.109052,1.99,1.69,0.3,No,0.0,0.0,0.3,2,CH,0.8576,547,1,0,0.8576,1.166044776119403,-0.7565855860872539,-0.7996160740087588,-0.9063609320156198,-0.6129633113531481
1096,548,549,MM,236,2,1.75,1.99,0.0,0.0,0,0,0.087242,1.99,1.75,0.24,No,0.0,0.0,0.24,2,MM,0.898,548,0,1,0.1019999999999999,9.803921568627452,0.8990625769600251,0.9505854715822551,1.0124940066722612,0.5190307812961426
1097,1618,549,MM,236,2,1.75,1.99,0.0,0.0,0,0,0.087242,1.99,1.75,0.24,No,0.0,0.0,0.24,2,CH,0.898,548,1,0,0.898,1.11358574610245,-0.8990625769600251,-0.9505854715822551,-1.0124940066722612,-0.5190307812961426
1098,1619,550,MM,236,7,1.75,1.99,0.0,0.4,0,0,0.069793,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9108,549,1,0,0.9108,1.097935880544576,-0.9523971654279316,-1.0791452621573077,-1.145410235977807,-0.5120178704703825
1099,549,550,MM,236,7,1.75,1.99,0.0,0.4,0,0,0.069793,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.9108,549,0,1,0.0891999999999999,11.210762331838572,0.9523971654279316,1.0791452621573077,1.145410235977807,0.5120178704703825
1100,550,551,MM,238,2,1.75,1.99,0.0,0.0,0,0,0.055835,1.99,1.75,0.24,No,0.0,0.0,0.24,2,MM,0.9149,550,0,1,0.0850999999999999,11.750881316098711,0.9709511878966764,0.9505854715822551,1.0854004599681368,0.5190307812961426
1101,1620,551,MM,238,2,1.75,1.99,0.0,0.0,0,0,0.055835,1.99,1.75,0.24,No,0.0,0.0,0.24,2,CH,0.9149,550,1,0,0.9149,1.0930156301235108,-0.9709511878966764,-0.9505854715822551,-1.0854004599681368,-0.5190307812961426
1102,1621,552,MM,239,2,1.75,1.99,0.0,0.3,0,1,0.044668,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,CH,0.9715,551,1,0,0.9715,1.029336078229542,-1.3472630418885307,-1.0791452621573077,-1.5335099374503085,-0.5159910561033506
1103,551,552,MM,239,2,1.75,1.99,0.0,0.3,0,1,0.044668,1.69,1.75,-0.06,No,0.150754,0.0,0.24,2,MM,0.9715,551,0,1,0.0284999999999999,35.08771929824565,1.3472630418885303,1.0791452621573077,1.5335099374503085,0.5159910561033506
1104,552,553,CH,241,1,1.86,1.99,0.0,0.3,0,1,0.035734,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,MM,0.9839,552,0,0,0.0161,62.11180124223601,1.5159894144418424,1.1729881795745598,1.5882840813076098,0.589164263295649
1105,1622,553,CH,241,1,1.86,1.99,0.0,0.3,0,1,0.035734,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,CH,0.9839,552,1,1,0.9839,1.0163634515702815,-1.5159894144418424,-1.1729881795745598,-1.5882840813076098,-0.589164263295649
1106,553,554,MM,245,2,1.89,2.09,0.0,0.0,0,0,0.228587,2.09,1.89,0.2,No,0.0,0.0,0.2,2,MM,0.8191,553,0,1,0.1808999999999999,5.527915975677171,0.6453310075647155,0.680428523167373,0.640906825542125,0.330833083259775
1107,1623,554,MM,245,2,1.89,2.09,0.0,0.0,0,0,0.228587,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.8191,553,1,0,0.8191,1.2208521548040532,-0.6453310075647155,-0.680428523167373,-0.640906825542125,-0.330833083259775
1108,554,555,CH,251,2,1.89,2.09,0.13,0.0,0,0,0.18287,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,MM,0.7869,554,0,0,0.2130999999999999,4.692632566870015,0.5626639284526912,0.338091191450323,0.6208091897410729,0.0110346005745658
1109,1624,555,CH,251,2,1.89,2.09,0.13,0.0,0,0,0.18287,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,CH,0.7869,554,1,1,0.7869,1.2708095056551023,-0.5626639284526912,-0.338091191450323,-0.6208091897410729,-0.0110346005745658
1110,1625,556,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.346296,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6194,555,0,0,0.3806,2.6274303730951125,0.2154371216745164,0.0578781151972848,0.153026965173834,0.280319049261406
